# n,  x, eps, mun, mun_std, mup, mup_std,  mue, P, P_e, P_std, E, E_std
1.0600000000e-01 3.6856728958e-02 1.0049135270e+02 1.9593248019e+01 3.0824371053e+00 -7.5772803541e+01 3.5967783751e+00 9.6148051560e+01 8.0179272855e-01 9.3904142646e-02 2.3750048994e-01 8.5142849602e+00 9.0362989001e-01
1.0700000000e-01 3.7142695340e-02 1.0144407087e+02 1.9790874094e+01 3.1463229713e+00 -7.6125372222e+01 3.6719331624e+00 9.6698246318e+01 8.2067202115e-01 9.6072172259e-02 2.4482167315e-01 8.5584542054e+00 9.2158709368e-01
1.0800000000e-01 3.7428007967e-02 1.0239690163e+02 1.9990228003e+01 3.2109752042e+00 -7.6474042530e+01 3.7480183208e+00 9.7246270533e+01 8.3990612738e-01 9.8268753394e-02 2.5230219462e-01 8.6028539298e+00 9.3973994852e-01
1.0900000000e-01 3.7712631593e-02 1.0334984686e+02 2.0191317755e+01 3.2763979150e+00 -7.6818798379e+01 3.8250399381e+00 9.7792116135e+01 8.5949943155e-01 1.0049383131e-01 2.5994431677e-01 8.6474950989e+00 9.5808915642e-01
1.1000000000e-01 3.7996530847e-02 1.0430290850e+02 2.0394151097e+01 3.3425949663e+00 -7.7159623627e+01 3.9030041356e+00 9.8335774724e+01 8.7945631892e-01 1.0274734178e-01 2.6775018301e-01 8.6923886417e+00 9.7663542647e-01
1.1100000000e-01 3.8279670159e-02 1.0525608854e+02 2.0598735580e+01 3.4095689957e+00 -7.7496501918e+01 3.9819148526e+00 9.8877237500e+01 8.9978118040e-01 1.0502921068e-01 2.7572186342e-01 8.7375454842e+00 9.9537947509e-01
1.1200000000e-01 3.8562013895e-02 1.0620938896e+02 2.0805078328e+01 3.4773262511e+00 -7.7829417069e+01 4.0617809898e+00 9.9416495398e+01 9.2047840006e-01 1.0733935436e-01 2.8386181707e-01 8.7829764028e+00 1.0143220259e+00
1.1300000000e-01 3.8843526319e-02 1.0716281182e+02 2.1013186297e+01 3.5458694651e+00 -7.8158352755e+01 4.1426068303e+00 9.9953539053e+01 9.4155236960e-01 1.0967767940e-01 2.9217213838e-01 8.8286921552e+00 1.0334638096e+00
1.1400000000e-01 3.9124171619e-02 1.0811635921e+02 2.1223066102e+01 3.6152029840e+00 -7.8483292733e+01 4.2243985232e+00 1.0048835883e+02 9.6300747253e-01 1.1204408259e-01 3.0065511856e-01 8.8747034375e+00 1.0528055645e+00
1.1500000000e-01 3.9403913981e-02 1.0907003324e+02 2.1434724149e+01 3.6853305611e+00 -7.8804220756e+01 4.3071614462e+00 1.0102094491e+02 9.8484809759e-01 1.1443845111e-01 3.0931304472e-01 8.9210208860e+00 1.0723480356e+00
1.1600000000e-01 3.9682717609e-02 1.1002383605e+02 2.1648166510e+01 3.7562554455e+00 -7.9121120744e+01 4.3909008980e+00 1.0155128726e+02 1.0070786294e+00 1.1686066254e-01 3.1814799074e-01 8.9676550180e+00 1.0920919755e+00
1.1700000000e-01 3.9960546656e-02 1.1097776985e+02 2.1863399080e+01 3.8279826922e+00 -7.9433976548e+01 4.4756246389e+00 1.0207937563e+02 1.0297034501e+00 1.1931058450e-01 3.2716247425e-01 9.0146163860e+00 1.1120381436e+00
1.1800000000e-01 4.0237365350e-02 1.1193183684e+02 2.2080427424e+01 3.9005168188e+00 -7.9742772234e+01 4.5613386201e+00 1.0260519966e+02 1.0527269412e+00 1.2178807505e-01 3.3635883713e-01 9.0619153822e+00 1.1321873067e+00
1.1900000000e-01 4.0513137951e-02 1.1288603929e+02 2.2299256936e+01 3.9738600651e+00 -8.0047491871e+01 4.6480469567e+00 1.0312874881e+02 1.0761534802e+00 1.2429298249e-01 3.4573915089e-01 9.1095624266e+00 1.1525402385e+00
1.2000000000e-01 4.0787828891e-02 1.1384037950e+02 2.2519892705e+01 4.0480182772e+00 -8.0348119796e+01 4.7357587271e+00 1.0365001250e+02 1.0999874422e+00 1.2682514582e-01 3.5530606261e-01 9.1575677945e+00 1.1730977198e+00
1.2100000000e-01 4.1061402630e-02 1.1479485977e+02 2.2742339583e+01 4.1229952866e+00 -8.0644640424e+01 4.8244788240e+00 1.0416898001e+02 1.1242331954e+00 1.2938439416e-01 3.6506179106e-01 9.2059417370e+00 1.1938605383e+00
1.2200000000e-01 4.1333823701e-02 1.1574948248e+02 2.2966602237e+01 4.1987957608e+00 -8.0937038241e+01 4.9142142108e+00 1.0468564048e+02 1.1488951057e+00 1.3197054685e-01 3.7500885208e-01 9.2546944822e+00 1.2148294889e+00
1.2300000000e-01 4.1605056925e-02 1.1670425002e+02 2.3192685069e+01 4.2754225829e+00 -8.1225298058e+01 5.0049704283e+00 1.0519998313e+02 1.1739775340e+00 1.3458341432e-01 3.8514946872e-01 9.3038361399e+00 1.2360053734e+00
1.2400000000e-01 4.1875067154e-02 1.1765916480e+02 2.3420592138e+01 4.3528794435e+00 -8.1509404881e+01 5.0967530747e+00 1.0571199702e+02 1.1994848301e+00 1.3722279697e-01 3.9548599977e-01 9.3533767075e+00 1.2573890002e+00
1.2500000000e-01 4.2143819460e-02 1.1861422929e+02 2.3650327484e+01 4.4311732820e+00 -8.1789343731e+01 5.1895714954e+00 1.0622167122e+02 1.2254213426e+00 1.3988848599e-01 4.0602120045e-01 9.4033262753e+00 1.2789811848e+00
1.2600000000e-01 4.2411279099e-02 1.1956944597e+02 2.3881894731e+01 4.5103043402e+00 -8.2065100038e+01 5.2834276746e+00 1.0672899477e+02 1.2517914093e+00 1.4258026311e-01 4.1675703381e-01 9.4536947113e+00 1.3007827495e+00
1.2700000000e-01 4.2677411594e-02 1.2052481737e+02 2.4115297389e+01 4.5902830906e+00 -8.2336659377e+01 5.3783357951e+00 1.0723395677e+02 1.2785993599e+00 1.4529790107e-01 4.2769676335e-01 9.5044919192e+00 1.3227945231e+00
1.2800000000e-01 4.2942182609e-02 1.2148034604e+02 2.4350538665e+01 4.6711088661e+00 -8.2604007586e+01 5.4742962416e+00 1.0773654625e+02 1.3058495146e+00 1.4804116294e-01 4.3884228318e-01 9.5557276761e+00 1.3450173414e+00
1.2900000000e-01 4.3205558096e-02 1.2243603456e+02 2.4587621601e+01 4.7527850462e+00 -8.2867130707e+01 5.5713142275e+00 1.0823675231e+02 1.3335461839e+00 1.5080980288e-01 4.5019584298e-01 9.6074117407e+00 1.3674520466e+00
1.3000000000e-01 4.3467504255e-02 1.2339188553e+02 2.4826548956e+01 4.8353208175e+00 -8.3126015113e+01 5.6694043389e+00 1.0873456407e+02 1.3616936672e+00 1.5360356590e-01 4.6176077532e-01 9.6595537474e+00 1.3900994876e+00
1.3100000000e-01 4.3727987576e-02 1.2434790161e+02 2.5067323286e+01 4.9187181919e+00 -8.3380647444e+01 5.7685687525e+00 1.0922997073e+02 1.3902962498e+00 1.5642218811e-01 4.7353919065e-01 9.7121632973e+00 1.4129605195e+00
1.3200000000e-01 4.3986974801e-02 1.2530408547e+02 2.5309946960e+01 5.0029794966e+00 -8.3631014547e+01 5.8688104535e+00 1.0972296150e+02 1.4193582078e+00 1.5926539656e-01 4.8553343142e-01 9.7652499359e+00 1.4360360043e+00
1.3300000000e-01 4.4244432962e-02 1.2626043980e+02 2.5554422042e+01 5.0881130123e+00 -8.3877103630e+01 5.9701449842e+00 1.1021352567e+02 1.4488837993e+00 1.6213290944e-01 4.9774663464e-01 9.8188230885e+00 1.4593268101e+00
1.3400000000e-01 4.4500329428e-02 1.2721696733e+02 2.5800750440e+01 5.1741201035e+00 -8.4118902182e+01 6.0725730955e+00 1.1070165262e+02 1.4788772691e+00 1.6502443633e-01 5.1018092054e-01 9.8728921570e+00 1.4828338112e+00
1.3500000000e-01 4.4754631866e-02 1.2817367083e+02 2.6048933837e+01 5.2610075180e+00 -8.4356397961e+01 6.1761054095e+00 1.1118733180e+02 1.5093428489e+00 1.6793967808e-01 5.2283926491e-01 9.9274664570e+00 1.5065578884e+00
1.3600000000e-01 4.5007308308e-02 1.2913055306e+02 2.6298973644e+01 5.3487771521e+00 -8.4589579119e+01 6.2807444427e+00 1.1167055276e+02 1.5402847473e+00 1.7087832717e-01 5.3572392333e-01 9.9825552207e+00 1.5304999285e+00
1.3700000000e-01 4.5258327073e-02 1.3008761685e+02 2.6550871063e+01 5.4374351459e+00 -8.4818434084e+01 6.3865010473e+00 1.1215130514e+02 1.5717071599e+00 1.7384006736e-01 5.4883780269e-01 1.0038167590e+01 1.5546608245e+00
1.3800000000e-01 4.5507656884e-02 1.3104486503e+02 2.6804627093e+01 5.5269860049e+00 -8.5042951612e+01 6.4933823856e+00 1.1262957871e+02 1.6036142617e+00 1.7682457436e-01 5.6218355236e-01 1.0094312658e+01 1.5790414753e+00
1.3900000000e-01 4.5755266792e-02 1.3200230046e+02 2.7060242502e+01 5.6174346000e+00 -8.5263120799e+01 6.6013945893e+00 1.1310536330e+02 1.6360102082e+00 1.7983151551e-01 5.7576389339e-01 1.0150999434e+01 1.6036427858e+00
1.4000000000e-01 4.6001126216e-02 1.3295992603e+02 2.7317717784e+01 5.7087858439e+00 -8.5478931116e+01 6.7105470906e+00 1.1357864890e+02 1.6688991306e+00 1.8286055000e-01 5.8958163989e-01 1.0208236826e+01 1.6284656667e+00
1.4100000000e-01 4.6245204979e-02 1.3391774465e+02 2.7577053262e+01 5.8010453559e+00 -8.5690372349e+01 6.8208499528e+00 1.1404942561e+02 1.7022851416e+00 1.8591132919e-01 6.0363978074e-01 1.0266033680e+01 1.6535110345e+00
1.4200000000e-01 4.6487473290e-02 1.3487575925e+02 2.7838249005e+01 5.8942139617e+00 -8.5897434671e+01 6.9323012345e+00 1.1451768368e+02 1.7361723271e+00 1.8898349660e-01 6.1794029872e-01 1.0324398764e+01 1.6787798116e+00
1.4300000000e-01 4.6727901740e-02 1.3583397278e+02 2.8101304847e+01 5.9882975013e+00 -8.6100108611e+01 7.0449151197e+00 1.1498341346e+02 1.7705647492e+00 1.9207668791e-01 6.3248628433e-01 1.0383340747e+01 1.7042729256e+00
1.4400000000e-01 4.6966461341e-02 1.3679238825e+02 2.8366220420e+01 6.0833058720e+00 -8.6298385040e+01 7.1587027116e+00 1.1544660546e+02 1.8054664456e+00 1.9519053130e-01 6.4728129344e-01 1.0442868232e+01 1.7299913099e+00
1.4500000000e-01 4.7203123458e-02 1.3775100863e+02 2.8632995096e+01 6.1792346891e+00 -8.6492255201e+01 7.2736608343e+00 1.1590725030e+02 1.8408814250e+00 1.9832464716e-01 6.6232673006e-01 1.0502989727e+01 1.7559359035e+00
1.4600000000e-01 4.7437859963e-02 1.3870983697e+02 2.8901628024e+01 6.2760961104e+00 -8.6681710769e+01 7.3898074220e+00 1.1636533879e+02 1.8768136675e+00 2.0147864906e-01 6.7762662455e-01 1.0563713651e+01 1.7821076503e+00
1.4700000000e-01 4.7670643094e-02 1.3966887629e+02 2.9172118091e+01 6.3738918057e+00 -8.6866743781e+01 7.5071455419e+00 1.1682086187e+02 1.9132671243e+00 2.0465214300e-01 6.9318331607e-01 1.0625048307e+01 1.8085074998e+00
1.4800000000e-01 4.7901445558e-02 1.4062812968e+02 2.9444463994e+01 6.4726271307e+00 -8.7047346652e+01 7.6256843557e+00 1.1727381065e+02 1.9502457137e+00 2.0784472818e-01 7.0899984959e-01 1.0687001965e+01 1.8351364066e+00
1.4900000000e-01 4.8130240434e-02 1.4158760020e+02 2.9718664178e+01 6.5723050504e+00 -8.7223512150e+01 7.7454295803e+00 1.1772417633e+02 1.9877533266e+00 2.1105599652e-01 7.2507878861e-01 1.0749582762e+01 1.8619953303e+00
1.5000000000e-01 4.8357001313e-02 1.4254729097e+02 2.9994716832e+01 6.6729350451e+00 -8.7395233520e+01 7.8663951578e+00 1.1817195035e+02 2.0257938154e+00 2.1428553353e-01 7.4142380837e-01 1.0812798746e+01 1.8890852356e+00
1.5100000000e-01 4.8581702186e-02 1.4350720510e+02 3.0272619908e+01 6.7745165075e+00 -8.7562504354e+01 7.9885822675e+00 1.1861712426e+02 2.0643710000e+00 2.1753291787e-01 7.5803689479e-01 1.0876657868e+01 1.9164070919e+00
1.5200000000e-01 4.8804317516e-02 1.4446734574e+02 3.0552371174e+01 6.8770562393e+00 -8.7725318623e+01 8.1120014319e+00 1.1905968980e+02 2.1034886648e+00 2.2079772181e-01 7.7492150183e-01 1.0941168030e+01 1.9439618737e+00
1.5300000000e-01 4.9024822187e-02 1.4542771602e+02 3.0833968036e+01 6.9805622912e+00 -8.7883670785e+01 8.2366652799e+00 1.1949963882e+02 2.1431505530e+00 2.2407951110e-01 7.9208102124e-01 1.1006336948e+01 1.9717505599e+00
1.5400000000e-01 4.9243191650e-02 1.4638831914e+02 3.1117407805e+01 7.0850367974e+00 -8.8037555640e+01 8.3625779918e+00 1.1993696345e+02 2.1833603749e+00 2.2737784597e-01 8.0951793234e-01 1.1072172332e+01 1.9997741341e+00
1.5500000000e-01 4.9459401653e-02 1.4734915826e+02 3.1402687438e+01 7.1904842100e+00 -8.8186968401e+01 8.4897485050e+00 1.2037165584e+02 2.2241217961e+00 2.3069227961e-01 8.2723540035e-01 1.1138681738e+01 2.0280335845e+00
1.5600000000e-01 4.9673428534e-02 1.4831023660e+02 3.1689803680e+01 7.2969070152e+00 -8.8331904736e+01 8.6181799747e+00 1.2080370842e+02 2.2654384439e+00 2.3402236008e-01 8.4523579393e-01 1.1205872618e+01 2.0565299035e+00
1.5700000000e-01 4.9885249029e-02 1.4927155736e+02 3.1978753018e+01 7.4043146810e+00 -8.8472360694e+01 8.7478883052e+00 1.2123311371e+02 2.3073139026e+00 2.3736762933e-01 8.6352320182e-01 1.1273752319e+01 2.0852640881e+00
1.5800000000e-01 5.0094840442e-02 1.5023312377e+02 3.2269531764e+01 7.5127133842e+00 -8.8608332738e+01 8.8788839718e+00 1.2165986450e+02 2.3497517100e+00 2.4072762431e-01 8.8210062236e-01 1.1342328163e+01 2.1142371391e+00
1.5900000000e-01 5.0302180429e-02 1.5119493908e+02 3.2562135867e+01 7.6220994151e+00 -8.8739817782e+01 9.0111628832e+00 1.2208395365e+02 2.3927553609e+00 2.4410187585e-01 9.0096994021e-01 1.1411607254e+01 2.1434500617e+00
1.6000000000e-01 5.0507247197e-02 1.5215700653e+02 3.2856561097e+01 7.7324898376e+00 -8.8866813135e+01 9.1447508706e+00 1.2250537423e+02 2.4363283030e+00 2.4748990996e-01 9.2013625078e-01 1.1481596652e+01 2.1729038650e+00
1.6100000000e-01 5.0710019458e-02 1.5311932937e+02 3.3152802943e+01 7.8438740407e+00 -8.8989316586e+01 9.2796359972e+00 1.2292411953e+02 2.4804739351e+00 2.5089124780e-01 9.3960002484e-01 1.1552303281e+01 2.2025995619e+00
1.6200000000e-01 5.0910476294e-02 1.5408191090e+02 3.3450856709e+01 7.9562727820e+00 -8.9107326196e+01 9.4158457307e+00 1.2334018290e+02 2.5251956097e+00 2.5430540489e-01 9.5936709379e-01 1.1623734023e+01 2.2325381692e+00
1.6300000000e-01 5.1108597397e-02 1.5504475438e+02 3.3750717367e+01 8.0696840414e+00 -8.9220840621e+01 9.5533816734e+00 1.2375355799e+02 2.5704966263e+00 2.5773189283e-01 9.7943951785e-01 1.1695895565e+01 2.2627207073e+00
1.6400000000e-01 5.1304362837e-02 1.5600786310e+02 3.4052379596e+01 8.1841122362e+00 -8.9329858916e+01 9.6922519194e+00 1.2416423851e+02 2.6163802306e+00 2.6117021797e-01 9.9982032462e-01 1.1768794472e+01 2.2931482002e+00
1.6500000000e-01 5.1497753239e-02 1.5697124037e+02 3.4355837986e+01 8.2995641480e+00 -8.9434380436e+01 9.8324675575e+00 1.2457221842e+02 2.6628496190e+00 2.6461988268e-01 1.0205130846e+00 1.1842437325e+01 2.3238216753e+00
1.6600000000e-01 5.1688749674e-02 1.5793488949e+02 3.4661086723e+01 8.4160433685e+00 -8.9534405092e+01 9.9740344007e+00 1.2497749182e+02 2.7099079326e+00 2.6808038487e-01 1.0415208089e+00 1.1916830454e+01 2.3547421636e+00
1.6700000000e-01 5.1877333732e-02 1.5889881377e+02 3.4968119830e+01 8.5335551914e+00 -8.9629933150e+01 1.0116964520e+01 1.2538005298e+02 2.7575582543e+00 2.7155121855e-01 1.0628466525e+00 1.1991980177e+01 2.3859106989e+00
1.6800000000e-01 5.2063487429e-02 1.5986301651e+02 3.5276930938e+01 8.6521060843e+00 -8.9720965403e+01 1.0261265577e+01 1.2577989634e+02 2.8058036118e+00 2.7503187344e-01 1.0844943207e+00 1.2067892558e+01 2.4173283185e+00
1.6900000000e-01 5.2247193339e-02 1.6082750106e+02 3.5587513598e+01 8.7716985642e+00 -8.9807502932e+01 1.0406946057e+01 1.2617701653e+02 2.8546469740e+00 2.7852183599e-01 1.1064667285e+00 1.2144573713e+01 2.4489960625e+00
1.7000000000e-01 5.2428434459e-02 1.6179227072e+02 3.5899860974e+01 8.8923440650e+00 -8.9889547337e+01 1.0554021117e+01 1.2657140831e+02 2.9040912506e+00 2.8202058865e-01 1.1287681537e+00 1.2222029515e+01 2.4809149741e+00
1.7100000000e-01 5.2607194327e-02 1.6275732884e+02 3.6213966049e+01 9.0140367620e+00 -8.9967100613e+01 1.0702487133e+01 1.2696306666e+02 2.9541392896e+00 2.8552761084e-01 1.1514000010e+00 1.2300265795e+01 2.5130860993e+00
1.7200000000e-01 5.2783456939e-02 1.6372267874e+02 3.6529821494e+01 9.1367908672e+00 -9.0040165211e+01 1.0852367083e+01 1.2735198671e+02 3.0047938755e+00 2.8904237854e-01 1.1743672995e+00 1.2379288216e+01 2.5455104865e+00
1.7300000000e-01 5.2957206738e-02 1.6468832376e+02 3.6847419735e+01 9.2606045236e+00 -9.0108743962e+01 1.1003658621e+01 1.2773816370e+02 3.0560577328e+00 2.9256436442e-01 1.1976724226e+00 1.2459102327e+01 2.5781891870e+00
1.7400000000e-01 5.3128428715e-02 1.6565426723e+02 3.7166752981e+01 9.3854923997e+00 -9.0172840137e+01 1.1156383538e+01 1.2812159312e+02 3.1079335186e+00 2.9609303866e-01 1.2213200336e+00 1.2539713597e+01 2.6111232545e+00
1.7500000000e-01 5.3297108324e-02 1.6662051247e+02 3.7487813099e+01 9.5114488114e+00 -9.0232457492e+01 1.1310540006e+01 1.2850227059e+02 3.1604238233e+00 2.9962786861e-01 1.2453119768e+00 1.2621127297e+01 2.6443137449e+00
1.7600000000e-01 5.3463231457e-02 1.6758706284e+02 3.7810591782e+01 9.6384885771e+00 -9.0287600093e+01 1.1466146101e+01 1.2888019187e+02 3.2135311746e+00 3.0316831868e-01 1.2696533171e+00 1.2703348645e+01 2.6777617166e+00
1.7700000000e-01 5.3626784547e-02 1.6855392166e+02 3.8135080393e+01 9.7666122065e+00 -9.0338272539e+01 1.1623210811e+01 1.2925535293e+02 3.2672580253e+00 3.0671385137e-01 1.2943467025e+00 1.2786382687e+01 2.7114682299e+00
1.7800000000e-01 5.3787754482e-02 1.6952109225e+02 3.8461270097e+01 9.8958252004e+00 -9.0384479773e+01 1.1781740224e+01 1.2962774988e+02 3.3216067646e+00 3.1026392676e-01 1.3193956189e+00 1.2870234376e+01 2.7454343471e+00
1.7900000000e-01 5.3946128571e-02 1.7048857796e+02 3.8789151796e+01 1.0026128378e+01 -9.0426227136e+01 1.1941739768e+01 1.2999737893e+02 3.3765797083e+00 3.1381800242e-01 1.3448030535e+00 1.2954908562e+01 2.7796611327e+00
1.8000000000e-01 5.4101894703e-02 1.7145638210e+02 3.9118716052e+01 1.0157535054e+01 -9.0463520515e+01 1.2103230319e+01 1.3036423657e+02 3.4321791009e+00 3.1737553483e-01 1.3705736833e+00 1.3040409862e+01 2.8141496527e+00
1.8100000000e-01 5.4255041159e-02 1.7242450799e+02 3.9449953262e+01 1.0290046569e+01 -9.0496366082e+01 1.2266214729e+01 1.3072831934e+02 3.4884071121e+00 3.2093597811e-01 1.3967104316e+00 1.3126742887e+01 2.8489009749e+00
1.8200000000e-01 5.4405556721e-02 1.7339295895e+02 3.9782853511e+01 1.0423666626e+01 -9.0524770491e+01 1.2430702401e+01 1.3108962400e+02 3.5452658405e+00 3.2449878503e-01 1.4232166976e+00 1.3213912042e+01 2.8839161687e+00
1.8300000000e-01 5.4553430647e-02 1.7436173829e+02 4.0117406689e+01 1.0558400735e+01 -9.0548740753e+01 1.2596705749e+01 1.3144814744e+02 3.6027573098e+00 3.2806340702e-01 1.4500963170e+00 1.3301921662e+01 2.9191963048e+00
1.8400000000e-01 5.4698652651e-02 1.7533084930e+02 4.0453602331e+01 1.0694256847e+01 -9.0568284380e+01 1.2764234976e+01 1.3180388671e+02 3.6608834622e+00 3.3162929418e-01 1.4773529527e+00 1.3390775887e+01 2.9547424553e+00
1.8500000000e-01 5.4841212870e-02 1.7630029529e+02 4.0791429828e+01 1.0831240768e+01 -9.0583409149e+01 1.2933301786e+01 1.3215683898e+02 3.7196461691e+00 3.3519589519e-01 1.5049906619e+00 1.3480478809e+01 2.9905556938e+00
1.8600000000e-01 5.4981101968e-02 1.7727007954e+02 4.1130878271e+01 1.0969352509e+01 -9.0594123329e+01 1.3103911693e+01 1.3250700160e+02 3.7790472217e+00 3.3876265833e-01 1.5330120910e+00 1.3571034345e+01 3.0266370945e+00
1.8700000000e-01 5.5118311044e-02 1.7824020533e+02 4.1471936415e+01 1.1108603784e+01 -9.0600435665e+01 1.3276082029e+01 1.3285437208e+02 3.8390883291e+00 3.4232903096e-01 1.5614219909e+00 1.3662446217e+01 3.0629877329e+00
1.8800000000e-01 5.5252831642e-02 1.7921067593e+02 4.1814592900e+01 1.1248990048e+01 -9.0602355153e+01 1.3449809762e+01 1.3319894805e+02 3.8997711229e+00 3.4589445969e-01 1.5902225501e+00 1.3754718143e+01 3.0996086854e+00
1.8900000000e-01 5.5384655763e-02 1.8018149459e+02 4.2158836005e+01 1.1390528133e+01 -9.0599891295e+01 1.3625122489e+01 1.3354072730e+02 3.9610971526e+00 3.4945839078e-01 1.6194193188e+00 1.3847853602e+01 3.1365010292e+00
1.9000000000e-01 5.5513775861e-02 1.8115266457e+02 4.2504653842e+01 1.1533214224e+01 -9.0593053909e+01 1.3802015483e+01 1.3387970775e+02 4.0230678861e+00 3.5302027021e-01 1.6490146028e+00 1.3941856020e+01 3.1736658419e+00
1.9100000000e-01 5.5640184844e-02 1.8212418911e+02 4.2852034248e+01 1.1677060809e+01 -9.0581853232e+01 1.3980512682e+01 1.3421588748e+02 4.0856847066e+00 3.5657954385e-01 1.6790131234e+00 1.4036728678e+01 3.2111042018e+00
1.9200000000e-01 5.5763876040e-02 1.8309607142e+02 4.3200964768e+01 1.1822070430e+01 -9.0566299915e+01 1.4160615952e+01 1.3454926468e+02 4.1489489148e+00 3.6013565746e-01 1.7094187536e+00 1.4132474671e+01 3.2488171877e+00
1.9300000000e-01 5.5884843247e-02 1.8406831471e+02 4.3551432743e+01 1.1968240511e+01 -9.0546404980e+01 1.4342331443e+01 1.3487983772e+02 4.2128617279e+00 3.6368805720e-01 1.7402332396e+00 1.4229096994e+01 3.2868058786e+00
1.9400000000e-01 5.6003080668e-02 1.8504092219e+02 4.3903425251e+01 1.2115590095e+01 -9.0522179814e+01 1.4525686013e+01 1.3520760506e+02 4.2774242736e+00 3.6723618926e-01 1.7714633932e+00 1.4326598516e+01 3.3250713537e+00
1.9500000000e-01 5.6118582979e-02 1.8601389703e+02 4.4256929148e+01 1.2264114030e+01 -9.0493636196e+01 1.4710676037e+01 1.3553256535e+02 4.3426375955e+00 3.7077950068e-01 1.8031109839e+00 1.4424981978e+01 3.3636146923e+00
1.9600000000e-01 5.6231345241e-02 1.8698724240e+02 4.4611931030e+01 1.2413822868e+01 -9.0460786271e+01 1.4897317228e+01 1.3585471730e+02 4.4085026498e+00 3.7431743876e-01 1.8351807160e+00 1.4524249973e+01 3.4024369738e+00
1.9700000000e-01 5.6341362988e-02 1.8796096145e+02 4.4968417267e+01 1.2564723373e+01 -9.0423642563e+01 1.5085624391e+01 1.3617405983e+02 4.4750203055e+00 3.7784945194e-01 1.8676768248e+00 1.4624404965e+01 3.4415392773e+00
1.9800000000e-01 5.6448632135e-02 1.8893505732e+02 4.5326373974e+01 1.2716814144e+01 -9.0382217954e+01 1.5275601966e+01 1.3649059193e+02 4.5421913393e+00 3.8137498924e-01 1.9006022797e+00 1.4725449291e+01 3.4809226816e+00
1.9900000000e-01 5.6553149052e-02 1.8990953312e+02 4.5685787046e+01 1.2870101817e+01 -9.0336525709e+01 1.5467259469e+01 1.3680431275e+02 4.6100164427e+00 3.8489350109e-01 1.9339606470e+00 1.4827385146e+01 3.5205882653e+00
2.0000000000e-01 5.6654910469e-02 1.9088439196e+02 4.6046642151e+01 1.3024596949e+01 -9.0286579385e+01 1.5660617742e+01 1.3711522153e+02 4.6784962142e+00 3.8840443861e-01 1.9677572894e+00 1.4930214620e+01 3.5605371065e+00
2.0100000000e-01 5.6753913608e-02 1.9185963691e+02 4.6408924659e+01 1.3180302141e+01 -9.0232393041e+01 1.5855679258e+01 1.3742331770e+02 4.7476311624e+00 3.9190725500e-01 2.0019957076e+00 1.5033939585e+01 3.6007702825e+00
2.0200000000e-01 5.6850156048e-02 1.9283527104e+02 4.6772619813e+01 1.3337223246e+01 -9.0173980942e+01 1.6052462311e+01 1.3772860075e+02 4.8174217056e+00 3.9540140453e-01 2.0366799095e+00 1.5138561885e+01 3.6412888701e+00
2.0300000000e-01 5.6943635755e-02 1.9381129738e+02 4.7137712593e+01 1.3495359455e+01 -9.0111357713e+01 1.6250965276e+01 1.3803107031e+02 4.8878681671e+00 3.9888634292e-01 2.0718124160e+00 1.5244083215e+01 3.6820939454e+00
2.0400000000e-01 5.7034351130e-02 1.9478771897e+02 4.7504187689e+01 1.3654726868e+01 -9.0044538440e+01 1.6451214850e+01 1.3833072613e+02 4.9589707796e+00 4.0236152801e-01 2.1073997584e+00 1.5350505053e+01 3.7231865832e+00
2.0500000000e-01 5.7122300982e-02 1.9576453879e+02 4.7872029646e+01 1.3815320292e+01 -8.9973538445e+01 1.6653209728e+01 1.3862756809e+02 5.0307296823e+00 4.0582641964e-01 2.1434437806e+00 1.5457828825e+01 3.7645678576e+00
2.0600000000e-01 5.7207484449e-02 1.9674175982e+02 4.8241222761e+01 1.3977156894e+01 -8.9898373392e+01 1.6856979523e+01 1.3892159615e+02 5.1031449222e+00 4.0928047916e-01 2.1799509554e+00 1.5566055796e+01 3.8062388414e+00
2.0700000000e-01 5.7289901128e-02 1.9771938503e+02 4.8611751120e+01 1.4140221602e+01 -8.9819059320e+01 1.7062504542e+01 1.3921281044e+02 5.1762164470e+00 4.1272317068e-01 2.2169214247e+00 1.5675187121e+01 3.8482006062e+00
2.0800000000e-01 5.7369550972e-02 1.9869741735e+02 4.8983598597e+01 1.4304544698e+01 -8.9735612562e+01 1.7269829652e+01 1.3950121116e+02 5.2499441157e+00 4.1615396043e-01 2.2543638174e+00 1.5785223800e+01 3.8904542222e+00
2.0900000000e-01 5.7446434273e-02 1.9967585968e+02 4.9356748801e+01 1.4470115055e+01 -8.9648049802e+01 1.7478948208e+01 1.3978679860e+02 5.3243276893e+00 4.1957231668e-01 2.2922795057e+00 1.5896166672e+01 3.9330007582e+00
2.1000000000e-01 5.7520551771e-02 2.0065471492e+02 4.9731185252e+01 1.4636943695e+01 -8.9556387979e+01 1.7689874035e+01 1.4006957323e+02 5.3993668330e+00 4.2297771091e-01 2.3306735142e+00 1.6008016551e+01 3.9758412813e+00
2.1100000000e-01 5.7591904517e-02 2.0163398591e+02 5.0106891125e+01 1.4805029775e+01 -8.9460644430e+01 1.7902615210e+01 1.4034953556e+02 5.4750611183e+00 4.2636961678e-01 2.3695486435e+00 1.6120773985e+01 4.0189768571e+00
