# n,  x, eps, mun, mun_std, mup, mup_std,  mue, P, P_e, P_std, E, E_std
1.0600000000e-01 0.0000000000e+00 1.0088539600e+02 2.2282087002e+01 3.1342953765e+00 -8.1435901603e+01 3.8278297857e+00 5.1100000000e-01 1.0703952226e+00 0.0000000000e+00 2.4362737499e-01 1.2184018864e+01 9.3440873089e-01
1.0700000000e-01 0.0000000000e+00 1.0184736223e+02 2.2520675008e+01 3.1989525622e+00 -8.1877365405e+01 3.9090610816e+00 5.1100000000e-01 1.0958049949e+00 0.0000000000e+00 2.5111376823e-01 1.2279506831e+01 9.5302586048e-01
1.0800000000e-01 0.0000000000e+00 1.0280956795e+02 2.2761065838e+01 3.2643629244e+00 -8.2315635388e+01 3.9913223256e+00 5.1100000000e-01 1.1216471608e+00 0.0000000000e+00 2.5876088203e-01 1.2375443979e+01 9.7184300230e-01
1.0900000000e-01 0.0000000000e+00 1.0377201496e+02 2.3003254623e+01 3.3305297538e+00 -8.2750695913e+01 4.0746206307e+00 5.1100000000e-01 1.1479247924e+00 0.0000000000e+00 2.6657082337e-01 1.2471834509e+01 9.9086063987e-01
1.1000000000e-01 0.0000000000e+00 1.0473470506e+02 2.3247235939e+01 3.3974550456e+00 -8.3182531255e+01 4.1589611126e+00 5.1100000000e-01 1.1746408955e+00 0.0000000000e+00 2.7454552278e-01 1.2568682343e+01 1.0100792577e+00
1.1100000000e-01 0.0000000000e+00 1.0569764003e+02 2.3493004002e+01 3.4651403447e+00 -8.3611125551e+01 4.2443470119e+00 5.1100000000e-01 1.2017984147e+00 0.0000000000e+00 2.8268697353e-01 1.2665991257e+01 1.0294993416e+00
1.1200000000e-01 0.0000000000e+00 1.0666082166e+02 2.3740552516e+01 3.5335919151e+00 -8.4036462725e+01 4.3307901311e+00 5.1100000000e-01 1.2294002240e+00 0.0000000000e+00 2.9099756367e-01 1.2763764801e+01 1.0491213781e+00
1.1300000000e-01 0.0000000000e+00 1.0762425172e+02 2.3989874886e+01 3.6028091682e+00 -8.4458526547e+01 4.4182916425e+00 5.1100000000e-01 1.2574491386e+00 0.0000000000e+00 2.9947906747e-01 1.2862006403e+01 1.0689458550e+00
1.1400000000e-01 0.0000000000e+00 1.0858793200e+02 2.4240964053e+01 3.6727964738e+00 -8.4877300769e+01 4.5068600887e+00 5.1100000000e-01 1.2859479044e+00 0.0000000000e+00 3.0813371116e-01 1.2960719277e+01 1.0889732614e+00
1.1500000000e-01 0.0000000000e+00 1.0955186424e+02 2.4493812570e+01 3.7435585903e+00 -8.5292769001e+01 4.5965035242e+00 5.1100000000e-01 1.3148992056e+00 0.0000000000e+00 3.1696385140e-01 1.3059906434e+01 1.1092040873e+00
1.1600000000e-01 0.0000000000e+00 1.1051605021e+02 2.4748412613e+01 3.8150939365e+00 -8.5704914802e+01 4.6872229417e+00 5.1100000000e-01 1.3443056567e+00 0.0000000000e+00 3.2597106366e-01 1.3159570746e+01 1.1296388239e+00
1.1700000000e-01 0.0000000000e+00 1.1148049165e+02 2.5004756050e+01 3.8874079186e+00 -8.6113721724e+01 4.7790274486e+00 5.1100000000e-01 1.3741698106e+00 0.0000000000e+00 3.3515780521e-01 1.3259714934e+01 1.1502779634e+00
1.1800000000e-01 0.0000000000e+00 1.1244519030e+02 2.5262834349e+01 3.9605058850e+00 -8.6519173180e+01 4.8719274105e+00 5.1100000000e-01 1.4044941565e+00 0.0000000000e+00 3.4452651666e-01 1.3360341497e+01 1.1711219995e+00
1.1900000000e-01 0.0000000000e+00 1.1341014789e+02 2.5522638707e+01 4.0343858511e+00 -8.6921252668e+01 4.9659217291e+00 5.1100000000e-01 1.4352811145e+00 0.0000000000e+00 3.5407875655e-01 1.3461452872e+01 1.1921714269e+00
1.2000000000e-01 0.0000000000e+00 1.1437536615e+02 2.5784159893e+01 4.1090530383e+00 -8.7319943642e+01 5.0610212910e+00 5.1100000000e-01 1.4665330418e+00 0.0000000000e+00 3.6381698159e-01 1.3563051211e+01 1.2134267413e+00
1.2100000000e-01 0.0000000000e+00 1.1534084678e+02 2.6047388503e+01 4.1845109345e+00 -8.7715229536e+01 5.1572322981e+00 5.1100000000e-01 1.4982522308e+00 0.0000000000e+00 3.7374343753e-01 1.3665138662e+01 1.2348884400e+00
1.2200000000e-01 0.0000000000e+00 1.1630659149e+02 2.6312314737e+01 4.2607621218e+00 -8.8107093826e+01 5.2545603357e+00 5.1100000000e-01 1.5304409092e+00 0.0000000000e+00 3.8386027527e-01 1.3767717121e+01 1.2565570213e+00
1.2300000000e-01 0.0000000000e+00 1.1727260197e+02 2.6578928558e+01 4.3378098381e+00 -8.8495520090e+01 5.3530134510e+00 5.1100000000e-01 1.5631012401e+00 0.0000000000e+00 3.9416979557e-01 1.3870788394e+01 1.2784329846e+00
1.2400000000e-01 0.0000000000e+00 1.1823887990e+02 2.6847219557e+01 4.4156547454e+00 -8.8880491920e+01 5.4525944425e+00 5.1100000000e-01 1.5962353208e+00 0.0000000000e+00 4.0467375811e-01 1.3974354067e+01 1.3005168308e+00
1.2500000000e-01 0.0000000000e+00 1.1920542697e+02 2.7117177216e+01 4.4943014998e+00 -8.9261992840e+01 5.5533125370e+00 5.1100000000e-01 1.6298451862e+00 0.0000000000e+00 4.1537479958e-01 1.4078415727e+01 1.3228090619e+00
1.2600000000e-01 0.0000000000e+00 1.2017224481e+02 2.7388790609e+01 4.5737526023e+00 -8.9640006698e+01 5.6551738367e+00 5.1100000000e-01 1.6639328044e+00 0.0000000000e+00 4.2627496244e-01 1.4182974702e+01 1.3453101813e+00
1.2700000000e-01 0.0000000000e+00 1.2113933510e+02 2.7662048637e+01 4.6540131477e+00 -9.0014517215e+01 5.7581871791e+00 5.1100000000e-01 1.6985000817e+00 0.0000000000e+00 4.3737682008e-01 1.4288032246e+01 1.3680206935e+00
1.2800000000e-01 0.0000000000e+00 1.2210669945e+02 2.7936939955e+01 4.7350823968e+00 -9.0385508278e+01 5.8623548774e+00 5.1100000000e-01 1.7335488595e+00 0.0000000000e+00 4.4868219602e-01 1.4393589490e+01 1.3909411046e+00
1.2900000000e-01 0.0000000000e+00 1.2307433952e+02 2.8213452967e+01 4.8169661925e+00 -9.0752963918e+01 5.9676892838e+00 5.1100000000e-01 1.7690809161e+00 0.0000000000e+00 4.6019361057e-01 1.4499647416e+01 1.4140719216e+00
1.3000000000e-01 0.0000000000e+00 1.2404225690e+02 2.8491575862e+01 4.8996653312e+00 -9.1116868215e+01 6.0741903649e+00 5.1100000000e-01 1.8050979644e+00 0.0000000000e+00 4.7191319284e-01 1.4606206905e+01 1.4374136531e+00
1.3100000000e-01 0.0000000000e+00 1.2501045320e+02 2.8771296629e+01 4.9831846186e+00 -9.1477205384e+01 6.1818702931e+00 5.1100000000e-01 1.8416016587e+00 0.0000000000e+00 4.8384339345e-01 1.4713268700e+01 1.4609668090e+00
1.3200000000e-01 0.0000000000e+00 1.2597893002e+02 2.9052603048e+01 5.0675274809e+00 -9.1833959775e+01 6.2907349687e+00 5.1100000000e-01 1.8785935834e+00 0.0000000000e+00 4.9598663855e-01 1.4820833477e+01 1.4847319006e+00
1.3300000000e-01 0.0000000000e+00 1.2694768893e+02 2.9335482698e+01 5.1526932388e+00 -9.2187115907e+01 6.4007872708e+00 5.1100000000e-01 1.9160752667e+00 0.0000000000e+00 5.0834467120e-01 1.4928901746e+01 1.5087094403e+00
1.3400000000e-01 0.0000000000e+00 1.2791673150e+02 2.9619922931e+01 5.2386882551e+00 -9.2536658380e+01 6.5120388656e+00 5.1100000000e-01 1.9540481703e+00 0.0000000000e+00 5.2092032651e-01 1.5037473899e+01 1.5328999422e+00
1.3500000000e-01 0.0000000000e+00 1.2888605929e+02 2.9905911016e+01 5.3255166268e+00 -9.2882571981e+01 6.6244979707e+00 5.1100000000e-01 1.9925136948e+00 0.0000000000e+00 5.3371606137e-01 1.5146550314e+01 1.5573039217e+00
1.3600000000e-01 0.0000000000e+00 1.2985567384e+02 3.0193433957e+01 5.4131775860e+00 -9.3224841633e+01 6.7381645541e+00 5.1100000000e-01 2.0314731795e+00 0.0000000000e+00 5.4673365705e-01 1.5256131167e+01 1.5819218953e+00
1.3700000000e-01 0.0000000000e+00 1.3082557667e+02 3.0482478582e+01 5.5016771966e+00 -9.3563452534e+01 6.8530518792e+00 5.1100000000e-01 2.0709278999e+00 0.0000000000e+00 5.5997606282e-01 1.5366216539e+01 1.6067543814e+00
1.3800000000e-01 0.0000000000e+00 1.3179576930e+02 3.0773031667e+01 5.5910145722e+00 -9.3898389836e+01 6.9691623361e+00 5.1100000000e-01 2.1108790733e+00 0.0000000000e+00 5.7344489892e-01 1.5476806498e+01 1.6318018995e+00
1.3900000000e-01 0.0000000000e+00 1.3276625323e+02 3.1065079743e+01 5.6811972681e+00 -9.4229639032e+01 7.0865063557e+00 5.1100000000e-01 2.1513278529e+00 0.0000000000e+00 5.8714327284e-01 1.5587900945e+01 1.6570649706e+00
1.4000000000e-01 0.0000000000e+00 1.3373702995e+02 3.1358609170e+01 5.7722278022e+00 -9.4557185777e+01 7.2050928955e+00 5.1100000000e-01 2.1922753334e+00 0.0000000000e+00 6.0107357563e-01 1.5699499646e+01 1.6825441171e+00
1.4100000000e-01 0.0000000000e+00 1.3470810094e+02 3.1653606262e+01 5.8641077066e+00 -9.4881015900e+01 7.3249266599e+00 5.1100000000e-01 2.2337225469e+00 0.0000000000e+00 6.1523797214e-01 1.5811602384e+01 1.7082398631e+00
1.4200000000e-01 0.0000000000e+00 1.3567946765e+02 3.1950057152e+01 5.9568402529e+00 -9.5201115340e+01 7.4460134922e+00 5.1100000000e-01 2.2756704670e+00 0.0000000000e+00 6.2963882854e-01 1.5924208793e+01 1.7341527338e+00
1.4300000000e-01 0.0000000000e+00 1.3665113153e+02 3.2247947810e+01 6.0504254006e+00 -9.5517470403e+01 7.5683564553e+00 5.1100000000e-01 2.3181200059e+00 0.0000000000e+00 6.4427808348e-01 1.6037318398e+01 1.7602832563e+00
1.4400000000e-01 0.0000000000e+00 1.3762309402e+02 3.2547264157e+01 6.1448745760e+00 -9.5830067355e+01 7.6919767990e+00 5.1100000000e-01 2.3610720188e+00 0.0000000000e+00 6.5915954631e-01 1.6150930693e+01 1.7866319588e+00
1.4500000000e-01 0.0000000000e+00 1.3859535653e+02 3.2847991935e+01 6.2401830007e+00 -9.6138892926e+01 7.8168688323e+00 5.1100000000e-01 2.4045272995e+00 0.0000000000e+00 6.7428438242e-01 1.6265045041e+01 1.8131993713e+00
1.4600000000e-01 0.0000000000e+00 1.3956792047e+02 3.3150116780e+01 6.3363563523e+00 -9.6443933905e+01 7.9430445144e+00 5.1100000000e-01 2.4484865836e+00 0.0000000000e+00 6.8965559037e-01 1.6379660728e+01 1.8399860253e+00
1.4700000000e-01 0.0000000000e+00 1.4054078722e+02 3.3453624280e+01 6.4333963304e+00 -9.6745177246e+01 8.0705078238e+00 5.1100000000e-01 2.4929505467e+00 0.0000000000e+00 7.0527525934e-01 1.6494777024e+01 1.8669924536e+00
1.4800000000e-01 0.0000000000e+00 1.4151395817e+02 3.3758499879e+01 6.5313131573e+00 -9.7042610231e+01 8.1992784180e+00 5.1100000000e-01 2.5379198108e+00 0.0000000000e+00 7.2114714516e-01 1.6610393050e+01 1.8942191908e+00
1.4900000000e-01 0.0000000000e+00 1.4248743467e+02 3.4064728927e+01 6.6301002495e+00 -9.7336220335e+01 8.3293484680e+00 5.1100000000e-01 2.5833949357e+00 0.0000000000e+00 7.3727218139e-01 1.6726507882e+01 1.9216667730e+00
1.5000000000e-01 0.0000000000e+00 1.4346121808e+02 3.4372296689e+01 6.7297664838e+00 -9.7625995205e+01 8.4607340391e+00 5.1100000000e-01 2.6293764257e+00 0.0000000000e+00 7.5365374050e-01 1.6843120517e+01 1.9493357379e+00
1.5100000000e-01 0.0000000000e+00 1.4443530971e+02 3.4681188314e+01 6.8303153231e+00 -9.7911922771e+01 8.5934431371e+00 5.1100000000e-01 2.6758647268e+00 0.0000000000e+00 7.7029443822e-01 1.6960229858e+01 1.9772266246e+00
1.5200000000e-01 0.0000000000e+00 1.4540971089e+02 3.4991388946e+01 6.9317451342e+00 -9.8193991130e+01 8.7274761837e+00 5.1100000000e-01 2.7228602286e+00 0.0000000000e+00 7.8719599077e-01 1.7077834810e+01 2.0053399741e+00
1.5300000000e-01 0.0000000000e+00 1.4638442292e+02 3.5302883557e+01 7.0340614591e+00 -9.8472188715e+01 8.8628437226e+00 5.1100000000e-01 2.7703632662e+00 0.0000000000e+00 8.0436143891e-01 1.7195934105e+01 2.0336763287e+00
1.5400000000e-01 0.0000000000e+00 1.4735944708e+02 3.5615657131e+01 7.1372732622e+00 -9.8746504011e+01 8.9995644525e+00 5.1100000000e-01 2.8183741166e+00 0.0000000000e+00 8.2179421803e-01 1.7314526503e+01 2.0622362327e+00
1.5500000000e-01 0.0000000000e+00 1.4833478466e+02 3.5929694579e+01 7.2413755612e+00 -9.9016925852e+01 9.1376294791e+00 5.1100000000e-01 2.8668930032e+00 0.0000000000e+00 8.3949556488e-01 1.7433610687e+01 2.0910202316e+00
1.5600000000e-01 0.0000000000e+00 1.4931043689e+02 3.6244980645e+01 7.3463752410e+00 -9.9283443375e+01 9.2770566774e+00 5.1100000000e-01 2.9159200927e+00 0.0000000000e+00 8.5746864012e-01 1.7553185179e+01 2.1200288729e+00
1.5700000000e-01 0.0000000000e+00 1.5028640503e+02 3.6561500165e+01 7.4522756806e+00 -9.9546045745e+01 9.4178520657e+00 5.1100000000e-01 2.9654554965e+00 0.0000000000e+00 8.7571624331e-01 1.7673248595e+01 2.1492627055e+00
1.5800000000e-01 0.0000000000e+00 1.5126269029e+02 3.6879237766e+01 7.5590784182e+00 -9.9804722610e+01 9.5600222963e+00 5.1100000000e-01 3.0154992740e+00 0.0000000000e+00 8.9424063406e-01 1.7793799323e+01 2.1787222804e+00
1.5900000000e-01 0.0000000000e+00 1.5223929390e+02 3.7198178168e+01 7.6667864036e+00 -1.0005946367e+02 9.7035714127e+00 5.1100000000e-01 3.0660514265e+00 0.0000000000e+00 9.1304424599e-01 1.7914835863e+01 2.2084081497e+00
1.6000000000e-01 0.0000000000e+00 1.5321621705e+02 3.7518305967e+01 7.7754087660e+00 -1.0031025892e+02 9.8485184543e+00 5.1100000000e-01 3.1171119073e+00 0.0000000000e+00 9.3213084918e-01 1.8036356546e+01 2.2383208677e+00
1.6100000000e-01 0.0000000000e+00 1.5419346091e+02 3.7839605701e+01 7.8849414429e+00 -1.0055709872e+02 9.9948609925e+00 5.1100000000e-01 3.1686806113e+00 0.0000000000e+00 9.5150182949e-01 1.8158359668e+01 2.2684609902e+00
1.6200000000e-01 0.0000000000e+00 1.5517102665e+02 3.8162061909e+01 7.9953889536e+00 -1.0079997342e+02 1.0142608372e+01 5.1100000000e-01 3.2207573831e+00 0.0000000000e+00 9.7116020499e-01 1.8280843495e+01 2.2988290746e+00
1.6300000000e-01 0.0000000000e+00 1.5614891541e+02 3.8485659062e+01 8.1067606989e+00 -1.0103887384e+02 1.0291776704e+01 5.1100000000e-01 3.2733420148e+00 0.0000000000e+00 9.9110944425e-01 1.8403806210e+01 2.3294256804e+00
1.6400000000e-01 0.0000000000e+00 1.5712712834e+02 3.8810381596e+01 8.2190521813e+00 -1.0127379103e+02 1.0442364553e+01 5.1100000000e-01 3.3264342450e+00 0.0000000000e+00 1.0113511617e+00 1.8527245955e+01 2.3602513686e+00
1.6500000000e-01 0.0000000000e+00 1.5810566654e+02 3.9136213973e+01 8.3322723917e+00 -1.0150471610e+02 1.0594386760e+01 5.1100000000e-01 3.3800337629e+00 0.0000000000e+00 1.0318888480e+00 1.8651160865e+01 2.3913067020e+00
1.6600000000e-01 0.0000000000e+00 1.5908453113e+02 3.9463140564e+01 8.4464231207e+00 -1.0173164057e+02 1.0747849239e+01 5.1100000000e-01 3.4341402036e+00 0.0000000000e+00 1.0527250484e+00 1.8775548976e+01 2.4225922451e+00
1.6700000000e-01 0.0000000000e+00 1.6006372318e+02 3.9791145727e+01 8.5615013791e+00 -1.0195455619e+02 1.0902753630e+01 5.1100000000e-01 3.4887531544e+00 0.0000000000e+00 1.0738615187e+00 1.8900408276e+01 2.4541085644e+00
1.6800000000e-01 0.0000000000e+00 1.6104324377e+02 4.0120213817e+01 8.6775195751e+00 -1.0217345494e+02 1.1059116026e+01 5.1100000000e-01 3.5438721482e+00 0.0000000000e+00 1.0953024501e+00 1.9025736744e+01 2.4858562281e+00
1.6900000000e-01 0.0000000000e+00 1.6202309396e+02 4.0450329187e+01 8.7944785015e+00 -1.0238832903e+02 1.1216946272e+01 5.1100000000e-01 3.5994966726e+00 0.0000000000e+00 1.1170500167e+00 1.9151532307e+01 2.5178358061e+00
1.7000000000e-01 0.0000000000e+00 1.6300327478e+02 4.0781476108e+01 8.9123834103e+00 -1.0259917091e+02 1.1376253744e+01 5.1100000000e-01 3.6556261612e+00 0.0000000000e+00 1.1391077353e+00 1.9277792808e+01 2.5500478704e+00
1.7100000000e-01 0.0000000000e+00 1.6398378725e+02 4.1113638903e+01 9.0312334433e+00 -1.0280597331e+02 1.1537039847e+01 5.1100000000e-01 3.7122599996e+00 0.0000000000e+00 1.1614771675e+00 1.9404516098e+01 2.5824929947e+00
1.7200000000e-01 0.0000000000e+00 1.6496463239e+02 4.1446801846e+01 9.1510310597e+00 -1.0300872926e+02 1.1699312130e+01 5.1100000000e-01 3.7693975281e+00 0.0000000000e+00 1.1841613532e+00 1.9531699938e+01 2.6151717544e+00
1.7300000000e-01 0.0000000000e+00 1.6594581118e+02 4.1780949212e+01 9.2717804214e+00 -1.0320743195e+02 1.1863080677e+01 5.1100000000e-01 3.8270380314e+00 0.0000000000e+00 1.2071632105e+00 1.9659342094e+01 2.6480847270e+00
1.7400000000e-01 0.0000000000e+00 1.6692732461e+02 4.2116065292e+01 9.3934939518e+00 -1.0340207484e+02 1.2028365671e+01 5.1100000000e-01 3.8851807520e+00 0.0000000000e+00 1.2304868053e+00 1.9787440281e+01 2.6812324919e+00
1.7500000000e-01 0.0000000000e+00 1.6790917363e+02 4.2452134357e+01 9.5161623502e+00 -1.0359265167e+02 1.2195159552e+01 5.1100000000e-01 3.9438248831e+00 0.0000000000e+00 1.2541330834e+00 1.9915992168e+01 2.7146156302e+00
1.7600000000e-01 0.0000000000e+00 1.6889135919e+02 4.2789140675e+01 9.6397969861e+00 -1.0377915639e+02 1.2363480193e+01 5.1100000000e-01 4.0029695696e+00 0.0000000000e+00 1.2781062697e+00 2.0044995393e+01 2.7482347251e+00
1.7700000000e-01 0.0000000000e+00 1.6987388222e+02 4.3127068548e+01 9.7643970143e+00 -1.0396158317e+02 1.2533332418e+01 5.1100000000e-01 4.0626139103e+00 0.0000000000e+00 1.3024083665e+00 2.0174447586e+01 2.7820903616e+00
1.7800000000e-01 0.0000000000e+00 1.7085674363e+02 4.3465902167e+01 9.8899724713e+00 -1.0413992663e+02 1.2704731740e+01 5.1100000000e-01 4.1227569558e+00 0.0000000000e+00 1.3270433578e+00 2.0304346235e+01 2.8161831267e+00
1.7900000000e-01 0.0000000000e+00 1.7183994432e+02 4.3805625888e+01 1.0016517883e+01 -1.0431418139e+02 1.2877676694e+01 5.1100000000e-01 4.1833977130e+00 0.0000000000e+00 1.3520127979e+00 2.0434688944e+01 2.8505136093e+00
1.8000000000e-01 0.0000000000e+00 1.7282348517e+02 4.4146223991e+01 1.0144038163e+01 -1.0448434243e+02 1.3052175477e+01 5.1100000000e-01 4.2445351437e+00 0.0000000000e+00 1.3773197193e+00 2.0565473193e+01 2.8850824005e+00
1.8100000000e-01 0.0000000000e+00 1.7380736706e+02 4.4487680759e+01 1.0272548877e+01 -1.0465040496e+02 1.3228254499e+01 5.1100000000e-01 4.3061681614e+00 0.0000000000e+00 1.4029692207e+00 2.0696696442e+01 2.9198900929e+00
1.8200000000e-01 0.0000000000e+00 1.7479159082e+02 4.4829980500e+01 1.0402040288e+01 -1.0481236444e+02 1.3405906750e+01 5.1100000000e-01 4.3682956355e+00 0.0000000000e+00 1.4289618971e+00 2.0828356130e+01 2.9549372817e+00
1.8300000000e-01 0.0000000000e+00 1.7577615729e+02 4.5173107567e+01 1.0532519932e+01 -1.0497021662e+02 1.3585145943e+01 5.1100000000e-01 4.4309163923e+00 0.0000000000e+00 1.4553017053e+00 2.0960449686e+01 2.9902245635e+00
1.8400000000e-01 0.0000000000e+00 1.7676106730e+02 4.5517046267e+01 1.0663990625e+01 -1.0512395740e+02 1.3765975199e+01 5.1100000000e-01 4.4940292120e+00 0.0000000000e+00 1.4819907856e+00 2.1092974463e+01 3.0257525374e+00
1.8500000000e-01 0.0000000000e+00 1.7774632165e+02 4.5861780999e+01 1.0796461761e+01 -1.0527358303e+02 1.3948415749e+01 5.1100000000e-01 4.5576328336e+00 0.0000000000e+00 1.5090336451e+00 2.1225927844e+01 3.0615218044e+00
1.8600000000e-01 0.0000000000e+00 1.7873192112e+02 4.6207296079e+01 1.0929926484e+01 -1.0541908996e+02 1.4132463295e+01 5.1100000000e-01 4.6217259493e+00 0.0000000000e+00 1.5364315422e+00 2.1359307105e+01 3.0975329673e+00
1.8700000000e-01 0.0000000000e+00 1.7971786649e+02 4.6553575964e+01 1.1064396568e+01 -1.0556047485e+02 1.4318136387e+01 5.1100000000e-01 4.6863072121e+00 0.0000000000e+00 1.5641887740e+00 2.1493109589e+01 3.1337866313e+00
1.8800000000e-01 0.0000000000e+00 1.8070415853e+02 4.6900605083e+01 1.1199876969e+01 -1.0569773459e+02 1.4505447883e+01 5.1100000000e-01 4.7513752294e+00 0.0000000000e+00 1.5923086125e+00 2.1627332587e+01 3.1702834035e+00
1.8900000000e-01 0.0000000000e+00 1.8169079795e+02 4.7248367815e+01 1.1336362477e+01 -1.0583086651e+02 1.4694392171e+01 5.1100000000e-01 4.8169285673e+00 0.0000000000e+00 1.6207924211e+00 2.1761973279e+01 3.2070238932e+00
1.9000000000e-01 0.0000000000e+00 1.8267778550e+02 4.7596848703e+01 1.1473862891e+01 -1.0595986786e+02 1.4884986277e+01 5.1100000000e-01 4.8829657512e+00 0.0000000000e+00 1.6496447320e+00 2.1897028959e+01 3.2440087117e+00
1.9100000000e-01 0.0000000000e+00 1.8366512189e+02 4.7946032206e+01 1.1612381133e+01 -1.0608473641e+02 1.5077242618e+01 5.1100000000e-01 4.9494852655e+00 0.0000000000e+00 1.6788680760e+00 2.2032496784e+01 3.2812384725e+00
1.9200000000e-01 0.0000000000e+00 1.8465280780e+02 4.8295902834e+01 1.1751924507e+01 -1.0620547006e+02 1.5271172916e+01 5.1100000000e-01 5.0164855486e+00 0.0000000000e+00 1.7084665886e+00 2.2168373935e+01 3.3187137911e+00
1.9300000000e-01 0.0000000000e+00 1.8564084392e+02 4.8646445188e+01 1.1892485042e+01 -1.0632206689e+02 1.5466771471e+01 5.1100000000e-01 5.0839650034e+00 0.0000000000e+00 1.7384411170e+00 2.2304657605e+01 3.3564352853e+00
1.9400000000e-01 0.0000000000e+00 1.8662923090e+02 4.8997643798e+01 1.2034085595e+01 -1.0643452536e+02 1.5664072870e+01 5.1100000000e-01 5.1519219928e+00 0.0000000000e+00 1.7687980600e+00 2.2441344866e+01 3.3944035751e+00
1.9500000000e-01 0.0000000000e+00 1.8761796941e+02 4.9349483336e+01 1.2176708754e+01 -1.0654284404e+02 1.5863058629e+01 5.1100000000e-01 5.2203548370e+00 0.0000000000e+00 1.7995371032e+00 2.2578432890e+01 3.4326192825e+00
1.9600000000e-01 0.0000000000e+00 1.8860706008e+02 4.9701948454e+01 1.2320377830e+01 -1.0664702173e+02 1.6063766753e+01 5.1100000000e-01 5.2892618167e+00 0.0000000000e+00 1.8306647846e+00 2.2715918777e+01 3.4710830318e+00
1.9700000000e-01 0.0000000000e+00 1.8959650352e+02 5.0055023818e+01 1.2465074734e+01 -1.0674705761e+02 1.6266171267e+01 5.1100000000e-01 5.3586411755e+00 0.0000000000e+00 1.8621798975e+00 2.2853799577e+01 3.5097954495e+00
1.9800000000e-01 0.0000000000e+00 1.9058630032e+02 5.0408694140e+01 1.2610821571e+01 -1.0684295099e+02 1.6470315492e+01 5.1100000000e-01 5.4284911168e+00 0.0000000000e+00 1.8940900039e+00 2.2992072338e+01 3.5487571643e+00
1.9900000000e-01 0.0000000000e+00 1.9157645110e+02 5.0762944250e+01 1.2757617491e+01 -1.0693470135e+02 1.6676195434e+01 5.1100000000e-01 5.4988098064e+00 0.0000000000e+00 1.9263965719e+00 2.3130734167e+01 3.5879688071e+00
2.0000000000e-01 0.0000000000e+00 1.9256695640e+02 5.1117758875e+01 1.2905466934e+01 -1.0702230856e+02 1.6883826752e+01 5.1100000000e-01 5.5695953717e+00 0.0000000000e+00 1.9591031510e+00 2.3269782017e+01 3.6274310113e+00
2.0100000000e-01 0.0000000000e+00 1.9355781679e+02 5.1473122865e+01 1.3054369227e+01 -1.0710577262e+02 1.7093208216e+01 5.1100000000e-01 5.6408459021e+00 0.0000000000e+00 1.9922127051e+00 2.3409212904e+01 3.6671444121e+00
2.0200000000e-01 0.0000000000e+00 1.9454903283e+02 5.1829021182e+01 1.3204326139e+01 -1.0718509371e+02 1.7304350019e+01 5.1100000000e-01 5.7125594518e+00 0.0000000000e+00 2.0257271015e+00 2.3549023896e+01 3.7071096475e+00
2.0300000000e-01 0.0000000000e+00 1.9554060501e+02 5.2185438641e+01 1.3355349375e+01 -1.0726027240e+02 1.7517272815e+01 5.1100000000e-01 5.7847340336e+00 0.0000000000e+00 2.0596516222e+00 2.3689211875e+01 3.7473273575e+00
2.0400000000e-01 0.0000000000e+00 1.9653253387e+02 5.2542360304e+01 1.3507445951e+01 -1.0733130934e+02 1.7731988927e+01 5.1100000000e-01 5.8573676302e+00 0.0000000000e+00 2.0939904746e+00 2.3829773882e+01 3.7877981843e+00
2.0500000000e-01 0.0000000000e+00 1.9752481989e+02 5.2899771101e+01 1.3660607022e+01 -1.0739820547e+02 1.7948494143e+01 5.1100000000e-01 5.9304581812e+00 0.0000000000e+00 2.1287442421e+00 2.3970706802e+01 3.8285227728e+00
2.0600000000e-01 0.0000000000e+00 1.9851746357e+02 5.3257656142e+01 1.3814844290e+01 -1.0746096191e+02 1.8166806830e+01 5.1100000000e-01 6.0040035945e+00 0.0000000000e+00 2.1639175481e+00 2.4112007625e+01 3.8695017700e+00
2.0700000000e-01 0.0000000000e+00 1.9951046536e+02 5.3616000507e+01 1.3970156549e+01 -1.0751958007e+02 1.8386931021e+01 5.1100000000e-01 6.0780017440e+00 0.0000000000e+00 2.1995131068e+00 2.4253673241e+01 3.9107358252e+00
2.0800000000e-01 0.0000000000e+00 2.0050382572e+02 5.3974789351e+01 1.4126556631e+01 -1.0757406152e+02 1.8608889773e+01 5.1100000000e-01 6.1524504652e+00 0.0000000000e+00 2.2355359861e+00 2.4395700576e+01 3.9522255902e+00
2.0900000000e-01 0.0000000000e+00 2.0149754508e+02 5.4334007855e+01 1.4284040215e+01 -1.0762440809e+02 1.8832681661e+01 5.1100000000e-01 6.2273475584e+00 0.0000000000e+00 2.2719875945e+00 2.4538086522e+01 3.9939717193e+00
2.1000000000e-01 0.0000000000e+00 2.0249162387e+02 5.4693641267e+01 1.4442614104e+01 -1.0767062182e+02 1.9058316415e+01 5.1100000000e-01 6.3026907947e+00 0.0000000000e+00 2.3088718983e+00 2.4680827959e+01 4.0359748689e+00
2.1100000000e-01 0.0000000000e+00 2.0348606250e+02 5.5053674887e+01 1.4602280952e+01 -1.0771270494e+02 1.9285808598e+01 5.1100000000e-01 6.3784779058e+00 0.0000000000e+00 2.3461920562e+00 2.4823921779e+01 4.0782356981e+00
