# n,  x, eps, mun, mun_std, mup, mup_std,  mue, P, P_e, P_std, E, E_std
2.0900000000e-01 6.0126955668e-02 1.9949108426e+02 4.7870568024e+01 9.3069331171e+00 -9.3275443453e+01 1.0298181449e+01 1.4192801148e+02 5.0929848154e+00 4.4587711660e-01 1.4905349805e+00 1.5015539650e+01 2.3234121476e+00
2.1000000000e-01 6.0316484447e-02 2.0046443041e+02 4.8196534246e+01 9.4283051374e+00 -9.3324679382e+01 1.0436692856e+01 1.4230321363e+02 5.1565410130e+00 4.5061083717e-01 1.5176404854e+00 1.5105514960e+01 2.3522170664e+00
2.1100000000e-01 6.0504469892e-02 2.0143805743e+02 4.8522393147e+01 9.5507758748e+00 -9.3372253418e+01 1.0576545536e+01 1.4267664656e+02 5.2203855719e+00 4.5535956306e-01 1.5451250990e+00 1.5195968928e+01 2.3812623800e+00
2.1200000000e-01 6.0690926875e-02 2.0241196555e+02 4.8848101318e+01 9.6743624942e+00 -9.3418226027e+01 1.0717762253e+01 1.4304832733e+02 5.2845092214e+00 4.6012317856e-01 1.5729950898e+00 1.5286895759e+01 2.4105493199e+00
2.1300000000e-01 6.0875871037e-02 2.0338615490e+02 4.9173614744e+01 9.7990609876e+00 -9.3462658708e+01 1.0860340219e+01 1.4341827345e+02 5.3489024075e+00 4.6490157852e-01 1.6012519605e+00 1.5378289481e+01 2.4400791206e+00
2.1400000000e-01 6.1059318644e-02 2.0436062555e+02 4.9498888794e+01 9.9248865224e+00 -9.3505614028e+01 1.1004295536e+01 1.4378650282e+02 5.4135553054e+00 4.6969466727e-01 1.6299016120e+00 1.5470143880e+01 2.4698530197e+00
2.1500000000e-01 6.1241286644e-02 2.0533537751e+02 4.9823878218e+01 1.0051839813e+01 -9.3547155544e+01 1.1149632918e+01 1.4415303376e+02 5.4784578189e+00 4.7450235938e-01 1.6589466618e+00 1.5562452485e+01 2.4998722576e+00
2.1600000000e-01 6.1421792727e-02 2.0631041068e+02 5.0148537110e+01 1.0179929391e+01 -9.3587347951e+01 1.1296363129e+01 1.4451788506e+02 5.5435995615e+00 4.7932458067e-01 1.6883913845e+00 1.5655208586e+01 2.5301380776e+00
2.1700000000e-01 6.1600855146e-02 2.0728572492e+02 5.0472819072e+01 1.0309164478e+01 -9.3626256772e+01 1.1444497604e+01 1.4488107584e+02 5.6089698867e+00 4.8416126655e-01 1.7182406963e+00 1.5748405278e+01 2.5606517260e+00
2.1800000000e-01 6.1778492837e-02 2.0826131996e+02 5.0796677066e+01 1.0439547856e+01 -9.3663948588e+01 1.1594042322e+01 1.4524262565e+02 5.6745578670e+00 4.8901236359e-01 1.7484977924e+00 1.5842035380e+01 2.5914144523e+00
2.1900000000e-01 6.1954725266e-02 2.0923719551e+02 5.1120063505e+01 1.0571088590e+01 -9.3700490843e+01 1.1745007130e+01 1.4560255435e+02 5.7403522959e+00 4.9387782816e-01 1.7791670587e+00 1.5936091529e+01 2.6224275088e+00
2.2000000000e-01 6.2129572523e-02 2.1021335116e+02 5.1442930231e+01 1.0703798836e+01 -9.3735951951e+01 1.1897412463e+01 1.4596088218e+02 5.8063416989e+00 4.9875762768e-01 1.8102540770e+00 1.6030566074e+01 2.6536921511e+00
2.2100000000e-01 6.2303055204e-02 2.1118978644e+02 5.1765228611e+01 1.0837670866e+01 -9.3770401079e+01 1.2051244356e+01 1.4631762969e+02 5.8725143254e+00 5.0365173960e-01 1.8417594642e+00 1.6125451230e+01 2.6852096377e+00
2.2200000000e-01 6.2475194476e-02 2.1216650077e+02 5.2086909377e+01 1.0972725492e+01 -9.3803908389e+01 1.2206532461e+01 1.4667281777e+02 5.9388581518e+00 5.0856015237e-01 1.8736906392e+00 1.6220738868e+01 2.7169812305e+00
2.2300000000e-01 6.2646011980e-02 2.1314349354e+02 5.2407922911e+01 1.1108963644e+01 -9.3836544663e+01 1.2363276894e+01 1.4702646758e+02 6.0053608923e+00 5.1348286456e-01 1.9060507664e+00 1.6316420771e+01 2.7490081943e+00
2.2400000000e-01 6.2815529842e-02 2.1412076402e+02 5.2728218967e+01 1.1246398286e+01 -9.3868381607e+01 1.2521496255e+01 1.4737860058e+02 6.0720099777e+00 5.1841988527e-01 1.9388451564e+00 1.6412488428e+01 2.7812917975e+00
2.2500000000e-01 6.2983770660e-02 2.1509831140e+02 5.3047746882e+01 1.1385026900e+01 -9.3899491617e+01 1.2681187907e+01 1.4772923850e+02 6.1387925814e+00 5.2337123417e-01 1.9720761194e+00 1.6508933130e+01 2.8138333114e+00
2.2600000000e-01 6.3150757446e-02 2.1607613481e+02 5.3366455562e+01 1.1524860532e+01 -9.3929947756e+01 1.2842365893e+01 1.4807840332e+02 6.2056956104e+00 5.2833694106e-01 2.0057488268e+00 1.6605745989e+01 2.8466340109e+00
2.2700000000e-01 6.3316513615e-02 2.1705423327e+02 5.3684293406e+01 1.1665913270e+01 -9.3959823826e+01 1.3005049718e+01 1.4842611723e+02 6.2727057013e+00 5.3331704595e-01 2.0398691783e+00 1.6702917884e+01 2.8796951745e+00
2.2800000000e-01 6.3481062989e-02 2.1803260573e+02 5.4001208398e+01 1.1808173802e+01 -9.3989194280e+01 1.3169223389e+01 1.4877240268e+02 6.3398092338e+00 5.3831159932e-01 2.0744373637e+00 1.6800439474e+01 2.9130180837e+00
2.2900000000e-01 6.3644429746e-02 2.1901125107e+02 5.4317148193e+01 1.1951674808e+01 -9.4018134101e+01 1.3334930299e+01 1.4911728230e+02 6.4069923295e+00 5.4332066169e-01 2.1094638346e+00 1.6898301297e+01 2.9466040240e+00
2.3000000000e-01 6.3806638392e-02 2.1999016808e+02 5.4632059949e+01 1.2096403176e+01 -9.4046718942e+01 1.3502153195e+01 1.4946077889e+02 6.4742408456e+00 5.4834430349e-01 2.1449483209e+00 1.6996493626e+01 2.9804542842e+00
2.3100000000e-01 6.3967713758e-02 2.2096935544e+02 5.4945890487e+01 1.2242380709e+01 -9.4075024971e+01 1.3670921686e+01 1.4980291546e+02 6.5415403925e+00 5.5338260519e-01 2.1808985174e+00 1.7095006545e+01 3.0145701569e+00
2.3200000000e-01 6.4127680956e-02 2.2194881180e+02 5.5258586275e+01 1.2389593944e+01 -9.4103128868e+01 1.3841219879e+01 1.5014371514e+02 6.6088763184e+00 5.5843565696e-01 2.2173144826e+00 1.7193830004e+01 3.0489529384e+00
2.3300000000e-01 6.4286565362e-02 2.2292853567e+02 5.5570093450e+01 1.2538072311e+01 -9.4131107765e+01 1.4013081950e+01 1.5048320121e+02 6.6762337309e+00 5.6350355861e-01 2.2542054497e+00 1.7292953741e+01 3.0836039289e+00
2.3400000000e-01 6.4444392617e-02 2.2390852552e+02 5.5880357773e+01 1.2687815344e+01 -9.4159039316e+01 1.4186507002e+01 1.5082139709e+02 6.7435974888e+00 5.6858641971e-01 2.2915742865e+00 1.7392367272e+01 3.1185244325e+00
2.3500000000e-01 6.4601188548e-02 2.2488877972e+02 5.6189324803e+01 1.2838820541e+01 -9.4187001459e+01 1.4361503839e+01 1.5115832626e+02 6.8109522090e+00 5.7368435888e-01 2.3294238659e+00 1.7492060039e+01 3.1537157573e+00
2.3600000000e-01 6.4756979214e-02 2.2586929656e+02 5.6496939712e+01 1.2991116612e+01 -9.4215072632e+01 1.4538093665e+01 1.5149401234e+02 6.8782822527e+00 5.7879750434e-01 2.3677628238e+00 1.7592021279e+01 3.1891792154e+00
2.3700000000e-01 6.4911790838e-02 2.2685007424e+02 5.6803147424e+01 1.3144691680e+01 -9.4243331584e+01 1.4716269758e+01 1.5182847901e+02 6.9455717707e+00 5.8392599330e-01 2.4065923749e+00 1.7692239969e+01 3.2249161231e+00
2.3800000000e-01 6.5065649734e-02 2.2783111090e+02 5.7107892652e+01 1.3299560929e+01 -9.4271857306e+01 1.4896051528e+01 1.5216174996e+02 7.0128046571e+00 5.8906997114e-01 2.4459185388e+00 1.7792705078e+01 3.2609278010e+00
2.3900000000e-01 6.5218582484e-02 2.2881240456e+02 5.7411119814e+01 1.3455728643e+01 -9.4300729206e+01 1.5077442730e+01 1.5249384902e+02 7.0799645909e+00 5.9422959368e-01 2.4857451054e+00 1.7893405268e+01 3.2972155740e+00
2.4000000000e-01 6.5370615608e-02 2.2979395320e+02 5.7712773217e+01 1.3613207111e+01 -9.4330026719e+01 1.5260459078e+01 1.5282479994e+02 7.1470350143e+00 5.9940502326e-01 2.5260781164e+00 1.7994329226e+01 3.3337807715e+00
2.4100000000e-01 6.5521775827e-02 2.3077575471e+02 5.8012796846e+01 1.3771999045e+01 -9.4359829704e+01 1.5445106892e+01 1.5315462655e+02 7.2139991526e+00 6.0459643194e-01 2.5669214610e+00 1.8095465325e+01 3.3706247274e+00
2.4200000000e-01 6.5672089921e-02 2.3175780687e+02 5.8311134596e+01 1.3932117321e+01 -9.4390218104e+01 1.5631399659e+01 1.5348335270e+02 7.2808400072e+00 6.0980399997e-01 2.6082809621e+00 1.8196801898e+01 3.4077487801e+00
2.4300000000e-01 6.5821584647e-02 2.3274010741e+02 5.8607730156e+01 1.4093566385e+01 -9.4421271995e+01 1.5819343441e+01 1.5381100215e+02 7.3475403701e+00 6.1502791476e-01 2.6501610093e+00 1.8298327091e+01 3.4451542729e+00
2.4400000000e-01 6.5970286793e-02 2.3372265397e+02 5.8902527143e+01 1.4256353458e+01 -9.4453071505e+01 1.6008949739e+01 1.5413759865e+02 7.4140828224e+00 6.2026837158e-01 2.6925661616e+00 1.8400028981e+01 3.4828425541e+00
2.4500000000e-01 6.6118223215e-02 2.3470544411e+02 5.9195468920e+01 1.4420491618e+01 -9.4485697024e+01 1.6200234306e+01 1.5446316594e+02 7.4804497335e+00 6.2552557411e-01 2.7355028360e+00 1.8501895395e+01 3.5208149764e+00
2.4600000000e-01 6.6265420673e-02 2.3568847532e+02 5.9486498916e+01 1.4585980391e+01 -9.4519228754e+01 1.6393195532e+01 1.5478772767e+02 7.5466232753e+00 6.3079973240e-01 2.7789739231e+00 1.8603914198e+01 3.5590728981e+00
2.4700000000e-01 6.6411905919e-02 2.3667174500e+02 5.9775560344e+01 1.4752827763e+01 -9.4553747060e+01 1.6587843924e+01 1.5511130741e+02 7.6125854189e+00 6.3609106406e-01 2.8229844115e+00 1.8706073018e+01 3.5976176824e+00
2.4800000000e-01 6.6557705634e-02 2.3765525048e+02 6.0062596406e+01 1.4921054490e+01 -9.4589332236e+01 1.6784206255e+01 1.5543392864e+02 7.6783179420e+00 6.4139979337e-01 2.8675426810e+00 1.8808359420e+01 3.6364506977e+00
2.4900000000e-01 6.6702846454e-02 2.3863898900e+02 6.0347550249e+01 1.5090654418e+01 -9.4626064532e+01 1.6982269831e+01 1.5575561478e+02 7.7438024388e+00 6.4672615173e-01 2.9126501999e+00 1.8910760830e+01 3.6755733179e+00
2.5000000000e-01 6.6847354873e-02 2.3962295774e+02 6.0630364996e+01 1.5261648170e+01 -9.4664024098e+01 1.7182071732e+01 1.5607638910e+02 7.8090203128e+00 6.5207037638e-01 2.9583153702e+00 1.9013264608e+01 3.7149869222e+00
2.5100000000e-01 6.6991257286e-02 2.4060715381e+02 6.0910983745e+01 1.5434023911e+01 -9.4703290979e+01 1.7383586565e+01 1.5639627472e+02 7.8739527908e+00 6.5743271096e-01 3.0045382240e+00 1.9115857986e+01 3.7546928956e+00
2.5200000000e-01 6.7134579946e-02 2.4159157423e+02 6.1189349614e+01 1.5607810081e+01 -9.4743945051e+01 1.7586854335e+01 1.5671529466e+02 7.9385809205e+00 6.6281340493e-01 3.0513294419e+00 1.9218528137e+01 3.7946926285e+00
2.5300000000e-01 6.7277348971e-02 2.4257621594e+02 6.1465405750e+01 1.5783006866e+01 -9.4786066031e+01 1.7791875962e+01 1.5703347178e+02 8.0028855927e+00 6.6821271365e-01 3.0986918147e+00 1.9321262091e+01 3.8349875175e+00
2.5400000000e-01 6.7419590318e-02 2.4356107582e+02 6.1739095341e+01 1.5959627068e+01 -9.4829733424e+01 1.7998663886e+01 1.5735082877e+02 8.0668475175e+00 6.7363089802e-01 3.1466323370e+00 1.9424046855e+01 3.8755789646e+00
2.5500000000e-01 6.7561329696e-02 2.4454615069e+02 6.2010361614e+01 1.6137675625e+01 -9.4875026485e+01 1.8207226383e+01 1.5766738810e+02 8.1304472574e+00 6.7906822330e-01 3.1951547848e+00 1.9526869292e+01 3.9164683782e+00
2.5600000000e-01 6.7702592727e-02 2.4553143726e+02 6.2279147914e+01 1.6317148220e+01 -9.4922024232e+01 1.8417557620e+01 1.5798317215e+02 8.1936652128e+00 6.8452496120e-01 3.2442621333e+00 1.9629716242e+01 3.9576571727e+00
2.5700000000e-01 6.7843404703e-02 2.4651693221e+02 6.2545397669e+01 1.6498068205e+01 -9.4970805335e+01 1.8629688117e+01 1.5829820300e+02 8.2564816356e+00 6.9000138663e-01 3.2939630213e+00 1.9732574474e+01 3.9991467689e+00
2.5800000000e-01 6.7983790774e-02 2.4750263213e+02 6.2809054436e+01 1.6680451515e+01 -9.5021448164e+01 1.8843635427e+01 1.5861250260e+02 8.3188766399e+00 6.9549778011e-01 3.3442648088e+00 1.9835430663e+01 4.0409385935e+00
2.5900000000e-01 6.8123775756e-02 2.4848853353e+02 6.3070061874e+01 1.6864285536e+01 -9.5074030727e+01 1.9059383269e+01 1.5892609260e+02 8.3808301941e+00 7.0101442519e-01 3.3951683961e+00 1.9938271434e+01 4.0830340801e+00
2.6000000000e-01 6.8263384322e-02 2.4947463289e+02 6.3328363846e+01 1.7049589215e+01 -9.5128630669e+01 1.9276956236e+01 1.5923899452e+02 8.4423221359e+00 7.0655161090e-01 3.4466811601e+00 2.0041083377e+01 4.1254346687e+00
2.6100000000e-01 6.8402640747e-02 2.5046092657e+02 6.3583904277e+01 1.7236373311e+01 -9.5185325246e+01 1.9496365837e+01 1.5955122952e+02 8.5033321753e+00 7.1210962829e-01 3.4988095184e+00 2.0143852945e+01 4.1681418061e+00
2.6200000000e-01 6.8541569136e-02 2.5144741092e+02 6.3836627436e+01 1.7424643358e+01 -9.5244191199e+01 1.9717621903e+01 1.5986281863e+02 8.5638398964e+00 7.1768877343e-01 3.5515586033e+00 2.0246566689e+01 4.2111569456e+00
2.6300000000e-01 6.8680193245e-02 2.5243408217e+02 6.4086477680e+01 1.7614419907e+01 -9.5305304884e+01 1.9940743930e+01 1.6017378256e+02 8.6238247720e+00 7.2328934488e-01 3.6049359859e+00 2.0349210993e+01 4.2544815476e+00
2.6400000000e-01 6.8818536484e-02 2.5342093653e+02 6.4333399634e+01 1.7805691154e+01 -9.5368742113e+01 2.0165718493e+01 1.6048414174e+02 8.6832661619e+00 7.2891164365e-01 3.6589434148e+00 2.0451772261e+01 4.2981170796e+00
2.6500000000e-01 6.8956622041e-02 2.5440797012e+02 6.4577338150e+01 1.7998474154e+01 -9.5434578239e+01 2.0392575101e+01 1.6079391639e+02 8.7421433176e+00 7.3455597478e-01 3.7135881545e+00 2.0554236843e+01 4.3420650159e+00
2.6600000000e-01 6.9094472694e-02 2.5539517901e+02 6.4818238323e+01 1.8192780976e+01 -9.5502888058e+01 2.0621318700e+01 1.6110312638e+02 8.8004353892e+00 7.4022264475e-01 3.7688771563e+00 2.0656591066e+01 4.3863268383e+00
2.6700000000e-01 6.9232110878e-02 2.5638255920e+02 6.5056045563e+01 1.8388610090e+01 -9.5573745742e+01 2.0851948940e+01 1.6141179130e+02 8.8581214395e+00 7.4591196214e-01 3.8248134892e+00 2.0758821249e+01 4.4309040358e+00
2.6800000000e-01 6.9369558762e-02 2.5737010664e+02 6.5290705527e+01 1.8585997280e+01 -9.5647224989e+01 2.1084511734e+01 1.6171993051e+02 8.9151804377e+00 7.5162423879e-01 3.8814096382e+00 2.0860913651e+01 4.4757981047e+00
2.6900000000e-01 6.9506838103e-02 2.5835781721e+02 6.5522164184e+01 1.8784913322e+01 -9.5723398835e+01 2.1318965191e+01 1.6202756302e+02 8.9715912710e+00 7.5735978748e-01 3.9386615516e+00 2.0962854528e+01 4.5210105490e+00
2.7000000000e-01 6.9643970248e-02 2.5934568673e+02 6.5750367847e+01 1.8985401279e+01 -9.5802339638e+01 2.1555366693e+01 1.6233470749e+02 9.0273327514e+00 7.6311892196e-01 3.9965846552e+00 2.1064630147e+01 4.5665428803e+00
2.7100000000e-01 6.9780976266e-02 2.6033371099e+02 6.5975263167e+01 1.9187454023e+01 -9.5884119172e+01 2.1793706200e+01 1.6264138234e+02 9.0823836184e+00 7.6890195860e-01 4.0551799428e+00 2.1166226755e+01 4.6123966178e+00
2.7200000000e-01 6.9917876791e-02 2.6132188567e+02 6.6196797087e+01 1.9391075093e+01 -9.5968808561e+01 2.2033986569e+01 1.6294760565e+02 9.1367225457e+00 7.7470921413e-01 4.1144524724e+00 2.1267630539e+01 4.6585732885e+00
2.7300000000e-01 7.0054692068e-02 2.6231020646e+02 6.6414917058e+01 1.9596288433e+01 -9.6056478086e+01 2.2276234248e+01 1.6325339515e+02 9.1903281543e+00 7.8054100611e-01 4.1744125079e+00 2.1368827808e+01 4.7050744276e+00
2.7400000000e-01 7.0191441959e-02 2.6329866893e+02 6.6629570745e+01 1.9803090023e+01 -9.6147197505e+01 2.2520446982e+01 1.6355876825e+02 9.2431790007e+00 7.8639765292e-01 4.2350615525e+00 2.1469804735e+01 4.7519015779e+00
2.7500000000e-01 7.0328145934e-02 2.6428726865e+02 6.6840706352e+01 2.0011501963e+01 -9.6241035700e+01 2.2766653798e+01 1.6386374205e+02 9.2952536095e+00 7.9227947348e-01 4.2964102141e+00 2.1570547581e+01 4.7990562906e+00
2.7600000000e-01 7.0464823037e-02 2.6527600112e+02 6.7048272446e+01 2.0221530258e+01 -9.6338060844e+01 2.3014855827e+01 1.6416833329e+02 9.3465304542e+00 7.9818678661e-01 4.3584635868e+00 2.1671042608e+01 4.8465401250e+00
2.7700000000e-01 7.0601491939e-02 2.6626486177e+02 6.7252217988e+01 2.0433181522e+01 -9.6438340384e+01 2.3265064784e+01 1.6447255838e+02 9.3969879708e+00 8.0411991170e-01 4.4212272603e+00 2.1771276051e+01 4.8943546486e+00
2.7800000000e-01 7.0738170847e-02 2.6725384600e+02 6.7452492492e+01 2.0646454711e+01 -9.6541940865e+01 2.3517271815e+01 1.6477643336e+02 9.4466045791e+00 8.1007916720e-01 4.4847040686e+00 2.1871234236e+01 4.9425014375e+00
2.7900000000e-01 7.0874877587e-02 2.6824294916e+02 6.7649045852e+01 2.0861385154e+01 -9.6648928102e+01 2.3771525884e+01 1.6507997395e+02 9.4953586712e+00 8.1606487172e-01 4.5489085592e+00 2.1970903436e+01 4.9909820759e+00
2.8000000000e-01 7.1011629574e-02 2.6923216654e+02 6.7841828419e+01 2.1077953316e+01 -9.6759367122e+01 2.4027801765e+01 1.6538319554e+02 9.5432286116e+00 8.2207734347e-01 4.6138378924e+00 2.2070269967e+01 5.0397981567e+00
2.8100000000e-01 7.1148443763e-02 2.7022149340e+02 6.8030791119e+01 2.1296192799e+01 -9.6873322002e+01 2.4286134739e+01 1.6568611312e+02 9.5901927748e+00 8.2811689932e-01 4.6795053337e+00 2.2169320190e+01 5.0889512817e+00
2.8200000000e-01 7.1285336710e-02 2.7121092493e+02 6.8215885337e+01 2.1516100356e+01 -9.6990856017e+01 2.4546523802e+01 1.6598874135e+02 9.6362295163e+00 8.3418385562e-01 4.7459145632e+00 2.2268040500e+01 5.1384430609e+00
2.8300000000e-01 7.1422324527e-02 2.7220045631e+02 6.8397062965e+01 2.1737674882e+01 -9.7112031572e+01 2.4808965292e+01 1.6629109454e+02 9.6813171957e+00 8.4027852729e-01 4.8130686173e+00 2.2366417304e+01 5.1882751134e+00
2.8400000000e-01 7.1559422947e-02 2.7319008265e+02 6.8574276491e+01 2.1960964780e+01 -9.7236910159e+01 2.5073518293e+01 1.6659318666e+02 9.7254341937e+00 8.4640122884e-01 4.8809845313e+00 2.2464437059e+01 5.2384490671e+00
2.8500000000e-01 7.1696647140e-02 2.7417979900e+02 6.8747478860e+01 2.2185938901e+01 -9.7365552387e+01 2.5340146964e+01 1.6689503125e+02 9.7685588927e+00 8.5255227111e-01 4.9496585255e+00 2.2562086236e+01 5.2889665589e+00
2.8600000000e-01 7.1834012011e-02 2.7516960042e+02 6.8916623663e+01 2.2412639026e+01 -9.7498017919e+01 2.5608894092e+01 1.6719664158e+02 9.8106697001e+00 8.5873196601e-01 5.0191052127e+00 2.2659351391e+01 5.3398292345e+00
2.8700000000e-01 7.1971531925e-02 2.7615948189e+02 6.9081665016e+01 2.2641048397e+01 -9.7634365503e+01 2.5879741447e+01 1.6749803052e+02 9.8517450486e+00 8.6494062189e-01 5.0893242444e+00 2.2756219103e+01 5.3910387488e+00
2.8800000000e-01 7.2109220862e-02 2.7714943837e+02 6.9242557651e+01 2.2871183457e+01 -9.7774652941e+01 2.6152709648e+01 1.6779921059e+02 9.8917634067e+00 8.7117854589e-01 5.1603234157e+00 2.2852676007e+01 5.4425967659e+00
2.8900000000e-01 7.2247092356e-02 2.7813946476e+02 6.9399256889e+01 2.3103071008e+01 -9.7918937075e+01 2.6427830205e+01 1.6810019397e+02 9.9307032874e+00 8.7744604285e-01 5.2321157376e+00 2.2948708765e+01 5.4945049590e+00
2.9000000000e-01 7.2385159474e-02 2.7912955593e+02 6.9551718652e+01 2.3336713278e+01 -9.8067273767e+01 2.6705101890e+01 1.6840099242e+02 9.9685432421e+00 8.8374341469e-01 5.3047041397e+00 2.3044304113e+01 5.5467650107e+00
2.9100000000e-01 7.2523434923e-02 2.8011970673e+02 6.9699899531e+01 2.3572114319e+01 -9.8219717895e+01 2.6984527720e+01 1.6870161742e+02 1.0005261882e+01 8.9007096213e-01 5.3780951392e+00 2.3139448848e+01 5.5993786128e+00
2.9200000000e-01 7.2661930945e-02 2.8110991196e+02 6.9843756701e+01 2.3809274567e+01 -9.8376323377e+01 2.7266114045e+01 1.6900208008e+02 1.0040837864e+01 8.9642898272e-01 5.4522929823e+00 2.3234129819e+01 5.6523474666e+00
2.9300000000e-01 7.2800659349e-02 2.8210016639e+02 6.9983248051e+01 2.4048248190e+01 -9.8537143068e+01 2.7549916639e+01 1.6930239112e+02 1.0075249928e+01 9.0281777125e-01 5.5273168975e+00 2.3328333939e+01 5.7056732828e+00
2.9400000000e-01 7.2939631526e-02 2.8309046474e+02 7.0118332060e+01 2.4288984944e+01 -9.8702228873e+01 2.7835873882e+01 1.6960256093e+02 1.0108476868e+01 9.0923761982e-01 5.6031551953e+00 2.3422048171e+01 5.7593577818e+00
2.9500000000e-01 7.3078858460e-02 2.8408080173e+02 7.0248967940e+01 2.4531538305e+01 -9.8871631639e+01 2.8124059562e+01 1.6990259958e+02 1.0140497571e+01 9.1568881785e-01 5.6798280959e+00 2.3515259544e+01 5.8134026932e+00
2.9600000000e-01 7.3218350694e-02 2.8507117203e+02 7.0375115601e+01 2.4775925671e+01 -9.9045401138e+01 2.8414483433e+01 1.7020251674e+02 1.0171290993e+01 9.2217165139e-01 5.7573476887e+00 2.3607955221e+01 5.8678097566e+00
2.9700000000e-01 7.3358118350e-02 2.8606157028e+02 7.0496735605e+01 2.5022098953e+01 -9.9223586150e+01 2.8707087187e+01 1.7050232175e+02 1.0200836188e+01 9.2868640326e-01 5.8356993772e+00 2.3700122364e+01 5.9225807212e+00
2.9800000000e-01 7.3498171182e-02 2.8705199109e+02 7.0613789222e+01 2.5270147083e+01 -9.9406234440e+01 2.9001982347e+01 1.7080202366e+02 1.0229112307e+01 9.3523335381e-01 5.9149164242e+00 2.3791748193e+01 5.9777173457e+00
2.9900000000e-01 7.3638518479e-02 2.8804242903e+02 7.0726238463e+01 2.5520029707e+01 -9.9593392653e+01 2.9299113322e+01 1.7110163111e+02 1.0256098600e+01 9.4181277910e-01 5.9949901077e+00 2.3882820049e+01 6.0332213989e+00
3.0000000000e-01 7.3779169124e-02 2.8903287867e+02 7.0834046082e+01 2.5771763469e+01 -9.9785106346e+01 2.9598498076e+01 1.7140115243e+02 1.0281774420e+01 9.4842495173e-01 6.0759302673e+00 2.3973325380e+01 6.0890946593e+00
3.0100000000e-01 7.3920131666e-02 2.9002333455e+02 7.0937175591e+01 2.6025371216e+01 -9.9981420047e+01 2.9900168345e+01 1.7170059564e+02 1.0306119247e+01 9.5507014193e-01 6.1577474006e+00 2.4063251669e+01 6.1453389152e+00
3.0200000000e-01 7.4061414164e-02 2.9101379115e+02 7.1035591129e+01 2.6280854468e+01 -1.0018237725e+02 3.0204120543e+01 1.7199996838e+02 1.0329112674e+01 9.6174861476e-01 6.2404461533e+00 2.4152586413e+01 6.2019559650e+00
3.0300000000e-01 7.4203024356e-02 2.9200424297e+02 7.1129257767e+01 2.6538244348e+01 -1.0038802025e+02 3.0510389579e+01 1.7229927802e+02 1.0350734415e+01 9.6846063277e-01 6.3240399651e+00 2.4241317355e+01 6.2589476168e+00
3.0400000000e-01 7.4344969538e-02 2.9299468446e+02 7.1218141253e+01 2.6797531557e+01 -1.0059839031e+02 3.0818962858e+01 1.7259853156e+02 1.0370964331e+01 9.7520645386e-01 6.4085308920e+00 2.4329432203e+01 6.3163156889e+00
3.0500000000e-01 7.4487256656e-02 2.9398511006e+02 7.1302208107e+01 2.7058733395e+01 -1.0081352760e+02 3.1129871550e+01 1.7289773571e+02 1.0389782407e+01 9.8198633262e-01 6.4939284820e+00 2.4416918774e+01 6.3740620097e+00
3.0600000000e-01 7.4629892266e-02 2.9497551418e+02 7.1381425663e+01 2.7321858325e+01 -1.0103347121e+02 3.1443104014e+01 1.7319689687e+02 1.0407168778e+01 9.8880051959e-01 6.5802383850e+00 2.4503765001e+01 6.4321884175e+00
3.0700000000e-01 7.4772882517e-02 2.9596589121e+02 7.1455762052e+01 2.7586931766e+01 -1.0125825903e+02 3.1758703216e+01 1.7349602108e+02 1.0423103732e+01 9.9564926070e-01 6.6674747154e+00 2.4589958890e+01 6.4906967609e+00
3.0800000000e-01 7.4916233227e-02 2.9695623553e+02 7.1525186234e+01 2.7853926643e+01 -1.0148792790e+02 3.2076630227e+01 1.7379511413e+02 1.0437567718e+01 1.0025327985e+00 6.7556317525e+00 2.4675488548e+01 6.5495888984e+00
3.0900000000e-01 7.5059949855e-02 2.9794654150e+02 7.1589667911e+01 2.8122885934e+01 -1.0172251359e+02 3.2396933119e+01 1.7409418150e+02 1.0450541330e+01 1.0094513715e+00 6.8447281772e+00 2.4760342156e+01 6.6088666989e+00
3.1000000000e-01 7.5204037470e-02 2.9893680345e+02 7.1649177680e+01 2.8393850502e+01 -1.0196205066e+02 3.2719671875e+01 1.7439322834e+02 1.0462005345e+01 1.0164052135e+00 6.9347816955e+00 2.4844508021e+01 6.6685320414e+00
3.1100000000e-01 7.5348500784e-02 2.9992701571e+02 7.1703686928e+01 2.8666780345e+01 -1.0220657260e+02 3.3044780971e+01 1.7469225953e+02 1.0471940708e+01 1.0233945541e+00 7.0257820568e+00 2.4927974527e+01 6.7285868154e+00
3.1200000000e-01 7.5493344169e-02 3.0091717259e+02 7.1753167910e+01 2.8941690341e+01 -1.0245611172e+02 3.3372281513e+01 1.7499127963e+02 1.0480328548e+01 1.0304196187e+00 7.1177391795e+00 2.5010730176e+01 6.7890329203e+00
3.1300000000e-01 7.5638571680e-02 3.0190726838e+02 7.1797593701e+01 2.9218639853e+01 -1.0271069929e+02 3.3702240751e+01 1.7529029299e+02 1.0487150178e+01 1.0374806287e+00 7.2106769604e+00 2.5092763539e+01 6.8498722661e+00
3.1400000000e-01 7.5784186983e-02 3.0289729736e+02 7.1836938241e+01 2.9497588002e+01 -1.0297036534e+02 3.4034618049e+01 1.7558930358e+02 1.0492387093e+01 1.0445778005e+00 7.3045871254e+00 2.5174063341e+01 6.9111067729e+00
